id,year,month,nombre,codigoruta,nombreruta,pasajerosadultomayor,pasajerosregulares
16408,2022,3,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2221,17775
16412,2022,3,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,1070,22718
16434,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2812,56959
16435,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1449,37232
16436,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1130,21469
16437,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2946,73093
16438,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1269,30675
16439,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1152,26366
16440,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2685,67429
16441,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,3028,72254
16442,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,7634,146676
16443,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,930,37369
16444,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,216,9247
16445,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,67,2169
16446,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,29,1231
16447,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,40,1308
16448,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,29,3324
16449,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,46,2442
16450,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,52,2597
16451,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,50,2563
16452,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,18,582
16453,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,27,4975
16454,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,68,4497
16455,2022,3,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,0,0
16520,2022,3,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,2477,29519
16521,2022,3,"AUTOTRANSPORTES SAN JOSE SAN JUAN DE TOBOSI SUR, S.A.",126,SAN JOSE-SAN JUAN NORTE-SAN JUAN SUR-RIO CONEJO-LOMA LARGA-SANTA ELENA ABAJO- SANTA ELENA ARRIBA- LA GUARIA- EL ALUMBRE- COPALCHI-CARTAGO,163,2132
16587,2022,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,87,2617
16588,2022,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,2547,79429
16589,2022,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,1785,47123
16590,2022,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,15,1291
16591,2022,3,"BUSES METROPOLI, S.A.",307,CARTAGO-COT-SAN JOSE –VOLCAN IRAZU-CARTAGO-TIERRA BLANCA-POTRERO CERRADO-SANATORIO   CARTAGO-SAN JUAN DE CHICUA-LA PASTORA,69,9266
16592,2022,3,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,4720,48943
16593,2022,3,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,472,8391
16594,2022,3,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,590,8658
16595,2022,3,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,0,907
16596,2022,3,"BUSES SAN IGNACIO DE LOYOLA, S.A.",322,CARTAGO-LOYOLA-QUIRCOT CON EXTENSIONES A BARRIO EL CARMEN-SAN RAFAEL-COOPERROSALES-PARQUE INDUSTRIAL-LOS COLEGIOS Y VICEVERSA,118,352
16729,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",316,SAN JOSE-PARAISO DE CARTAGO,1585,34947
16730,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,7294,177961
16731,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,225,4405
16732,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,2536
16733,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,2647,58653
16734,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,781,7753
16735,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,95,1157
16736,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,447
16737,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,2174,43696
16738,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,600,6212
16739,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,272,4084
16740,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,0,308
16741,2022,3,"COOPERATIVA DE TRANSPORTISTAS DE PARAISO, R. L. (COOPEPAR R.L.) ",336,CARTAGO-PARAISO Y EXTENSIONES - CACHI-LOAIZA-PEÑAS BLANCAS-TUCURRIQUE-EL HUMO-PIEDRA AZUL-REGADO-BARRIO LA MINITA,341,5915
16775,2022,3,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",368,12203
16776,2022,3,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",329,12014
16777,2022,3,"CORPORACION TRANSPORTES EL ALTO, LIMITADA",310,"CARTAGO-LA CRUZ DE CARAVACA-EL ALTO, EXTENSION A MATA DE MORA Y EXTENSION A FINCA PAEZ Y VICEVERSA",176,7938
16861,2022,3,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,171,24309
16862,2022,3,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,267,27076
16863,2022,3,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,32,4466
16864,2022,3,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,306,34508
16865,2022,3,"GEMON DE CARTAGO, S.A.",342,CARTAGO-PACAYAS-LA PASTORA-SANTA CRUZ,7,1449
16872,2022,3,"GRUPO EMPRESARIAL EL MOLINO DEL SUR, S.A.",321,CARTAGO-RESIDENCIAL LOS MOLINOS,270,1800
16933,2022,3,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,89,653
16934,2022,3,"MADERAS Y MATERIALES DEL SUR, S.A.",337,CARTAGO-FRAILES-SANTA CRUZ,203,3235
16968,2022,3,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,1485,29877
16969,2022,3,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,716,14295
16970,2022,3,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,275,5484
16971,2022,3,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,226,4654
16972,2022,3,"MUSOC, S.A.",100,SAN JOSE-CARTAGO-EL EMPALME-DOTA-TARRAZU-LEON CORTES-SAN ISIDRO DE EL GENERAL Y VICEVERSA,0,0
17000,2022,3,"RUTAS DEL SUR, S.A.",330,CARTAGO-CORRALILLO-SAN ANTONIO-SANTA ELENA ARRIBA-SANTA ELENA ABAJO-RÍO CONEJO Y VICEVERSA,855,14414
17022,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,3827,35731
17023,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,2763,25576
17024,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,976,9080
17025,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,200,1837
17026,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",325,CARTAGO-SAN RAFAEL DE OREAMUNO-MARIA AUXILIADORA-AGROPECUARIO,160,1499
17027,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,469,5309
17028,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,371,4252
17029,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,416,4753
17030,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,300,3447
17031,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,265,2936
17032,2022,3,"SERVICIOS URBANOS DE OREAMUNO, S.A.",343,CARTAGO-SANTA ROSA DE OREAMUNO-SAN PABLO Y VICEVERSA,201,2324
17106,2022,3,"TRANSPORTE REMUNERADO GUADALUPE DE CARTAGO (TREGUCA), S.A.",332,CARTAGO-GUADALUPE-LA LIMA POR GUADALUPE Y POR LA JOYA Y VICEVERSA,4715,57733
17262,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,65,3609
17263,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,744,30729
17264,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,28,2656
17265,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,56
17266,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,483
17267,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,56,3052
17268,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,0,76
17269,2022,3,"TRANSPORTES HIDALGO GARRO Y PICADO, S.A. (TRANSPORTES HIGAPI, S.A.)",331,CARTAGO-TABLON-TOBOSI-QUEBRADILLAS-BARRANCAS-CORIS-BERMEJO Y RAMALES,843,34487
17304,2022,3,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,723,12234
17305,2022,3,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,578,10230
17306,2022,3,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,1979,18684
17307,2022,3,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,2951,64319
17308,2022,3,"TRANSPORTES MATA IROLA, S.A.",339,CARTAGO-OROSI-PALOMO-RIO MACHO-LA ALEGRIA-PURISIL Y VICEVERSA,60,3064
17330,2022,3,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,0,136
17331,2022,3,"TRANSPORTES O.E.A.,S.A.",371,CARTAGO-EL YAS-LA FLOR,160,3624
17335,2022,3,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",323 A,CARTAGO-LA ANGELINA  Y VICEVERSA,89,2467
17336,2022,3,"TRANSPORTES OTTO Y ELADIO LEIVA CAMPOS, S.A.",326,CARTAGO-TRES RIOS Y VICEVERSA,9746,171600
17358,2022,3,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",327,CARTAGO-EL EMPALME-MADRE SELVA Y VICEVERSA,234,2361
17359,2022,3,"TRANSPORTES RAMIREZ Y CALDERON, S.A.",370,CARTAGO-LLANO LOS ANGELES,203,5271
17372,2022,3,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,1110,27287
17373,2022,3,"TRANSPORTES SAN BLAS, S.A.",329,CARTAGO-SAN BLAS Y VICEVERSA,0,56
17386,2022,3,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,1771,43895
17387,2022,3,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,316,7852
17388,2022,3,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,560
17389,2022,3,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,51,1691
17390,2022,3,"TRANSPORTES SERRANO, S.A.",338,CARTAGO-SANTIAGO DE PARAISO,0,1294
17421,2022,3,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,6540,63778
17422,2022,3,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,6073,69759
17423,2022,3,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,2896,34575
17424,2022,3,"TRANSPORTES UNIDOS SAN ANTONIO, S.A.",335,CARTAGO-AGUA CALIENTE-LOURDES-MATA DE GUINEO-URBANIZACION COCORI-PROYECTO JESUS JIMENES-COVAO,77,16689
17425,2022,3,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,1550,18149
17426,2022,3,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3597,36893
17427,2022,3,"TRANSPORTES UNIDOS SAN NICOLAS TRAUSANIC, S. A.",323,CARTAGO-TARAS-SAN NICOLAS-LA LIMA-OCHOMOGO,3598,36851
17441,2022,3,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,53,1712
17442,2022,3,"VIDAL ENRIQUE Y MINOR, S.A.(VEMSA)",366,CARTAGO-LLANO GRANDE,109,7586
17460,2022,4,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,732,22249
17461,2022,4,"AUTOBUSES ROMERO, S.A.",334,CARTAGO-CABALLO BLANCO-DULCE NOMBRE-BLANQUILLO Y VICEVERSA,119,4634
17557,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",296,6661
17558,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",3186,35773
17559,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",9414,88233
17560,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",827,6074
17561,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",5729,49159
17562,2022,4,"AUTOTRANSPORTES EL GUARCO, S.A.",328,"CARTAGO – TEJAR – SAN ISIDRO – HIGUITO – PARQUE INDUSTRIAL Y VICEVERSA, DISTRITOS GUAYABAL – HACIENDA VIEJA – CARTAGO Y VICEVERSA, CATALINAS – SANTA GERTRUDIS – CARTAGO Y VICEVERSA (APROVECHA EL SERVICIO DEL PARQUE INDUSTRIAL) Y GUATUSO – SAN ISIDRO – CARTAGO Y VICEVERSA",2418,18319
17566,2022,4,"AUTOTRANSPORTES GRANADOS CONTRERAS, S.A.",324,CARTAGO-EL BOSQUE-BLANQUILLO Y VICEVERSA,780,17628
17585,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2677,54118
17586,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1321,36326
17587,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1139,21956
17588,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2837,69429
17589,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1203,28473
17590,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,1036,24596
17591,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2487,65601
17592,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,2959,68096
17593,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,6275,116776
17594,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,761,30186
17595,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,168,7001
17596,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,65,1763
17597,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,19,944
17598,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,19,1021
17599,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,45,2728
17600,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,32,1688
17601,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,35,1875
17602,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,26,1756
17603,2022,4,"AUTOTRANSPORTES LUMACA, S.A.",300,SAN JOSE-CARTAGO Y VICEVERSA,14,617
